status,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
2.0,46.1,3.35948775,1.786924929,126.940765,40.0,40.0,20.0,2,5,2,1,2,0,2664.5,5.17,1.65241,111.3762648,28.01600885,35.86904237,336.0118555,369.1364526,996.6283194,580.9515255,1456.018,0.195137786
2.0,46.1,3.48109075,1.791304393,126.5075933,40.0,40.0,20.0,2,5,1,1,2,0,2664.5,5.17,1.71234,111.1375334,27.85157203,36.02245903,332.5957204,367.0756069,986.6622862,619.1101963,1239.774,0.195137786
1.0,26.0,3.060576,1.522381585,115.846045,40.0,40.0,20.0,2,5,1,1,2,0,825.7972916,4.99,1.735345,104.1851977,26.71476452,34.77442809,332.7785277,366.8285001,846.3497945,994.8346329,1190.673,0.142410236
2.0,12792.49,90.53,81.07736,810.0,0.0,100.0,0.0,2,4,4,1,1,0,7117.5,2.84,0.5,729.6252567,51.4381075,83.64,756.6,854.965,2622.30185,0.007916144,2100.0,4.306566548
6.0,133.66,3.319375133,2.9526,164.0,50.0,0.0,50.0,2,2,1,1,2,0,5146.5,1.54,2.0,182.8747433,17.215,117.16,478.015,365.0,1587.5675,258.26,1420.0,0.350434347
2.0,97.5,6.606915667,1.437827694,151.25,96.0,0.0,4.0,2,2,1,1,1,0,1590.402333,1.94,1.0,225.5653866,35.17870636,37.42049346,202.437972,237.1142378,808.5531945,1157.584219,1300.0,0.294617408
6.0,40.0,4.050533667,1.203231862,140.0,40.0,10.0,50.0,2,3,1,1,2,0,1544.567458,2.3703925,3.884152,40.88464677,32.24209529,28.19750817,58.21065054,92.89090418,603.0884797,1211.874147,570.0,0.180484064
5.0,10.4,1.7980693,0.589421704,93.500775,57.0,14.0,29.0,2,3,1,1,2,0,1295.385,3.204376667,3.440465,35.01918918,26.77481748,26.97897867,79.52205472,105.7886872,512.2665275,1056.887214,1378.7399,0.08603481
6.0,84.99,4.777054,1.310603642,140.0,57.0,14.0,29.0,2,3,1,1,1,0,1217.76775,1.9,3.54186,43.73784547,30.57855079,26.55285042,76.95007476,110.218801,587.8293494,1298.598279,500.0,0.273185831
6.0,84.99,14.21828867,1.333695685,140.0,40.0,10.0,50.0,2,3,1,1,1,0,1311.236646,1.9,3.66075,43.26460963,34.42443196,26.0096178,69.46023786,103.897099,611.8151152,1056.27646,872.993,0.273185831
3.0,40.0,3.928922,1.152851597,140.0,40.0,10.0,50.0,2,3,1,1,2,0,1541.075625,2.355385,3.932797,39.87600762,31.2438998,28.28628403,58.03493598,94.60425913,589.5773981,1523.219191,3108.05,0.180484064
6.0,13.5,1.9762028,0.72144105,100.944425,57.0,14.0,29.0,2,3,1,1,2,0,1275.909208,3.20245375,3.432755,34.56509522,27.39821728,28.85319098,76.39978454,106.1997532,534.0826388,898.8103513,1401.38935,0.09930919
6.0,40.0,4.101347,1.211202183,140.0,40.0,10.0,50.0,2,3,1,1,1,0,1422.523625,2.376985,3.920292,40.66364565,32.31166162,27.98542108,61.20857632,95.76607364,603.7825201,1587.048025,170.0,0.180484064
5.0,59.0,4.92407,1.267185452,140.0,100.0,0.0,0.0,1,1,1,1,2,0,813.995625,3.177365,3.296035,46.20564229,25.96013915,26.96321314,98.0027248,132.140421,613.4779579,945.5062503,400.0,0.223498427
1.0,59.0,4.448435,1.261295868,140.0,92.0,0.0,8.0,1,1,1,1,2,0,889.5308541,3.3279175,3.262895,45.75493598,25.54873403,26.71951116,97.65573244,130.68248,609.7408418,1070.760156,330.0,0.223498427
1.0,14.04,1.825445,0.729755223,75.995,100.0,0.0,0.0,2,1,1,1,2,0,1115.966208,3.033625,3.47044,38.91051893,25.95187912,27.17240407,97.51639294,124.3343018,559.6809119,973.3825738,1407.75405,0.1014747
3.0,14.7,1.9313057,0.826207586,72.0,100.0,0.0,0.0,1,1,1,1,2,0,1122.730875,3.100165,3.53572,40.49328984,26.02317327,28.17736427,97.49313403,127.5322402,559.6132778,1049.039687,925.0,0.104071161
4.0,11.49,775.4600962,0.497468918,74.995,100.0,0.0,0.0,2,1,1,1,2,0,1103.075625,2.8790025,3.44501,34.32854975,37.56295382,30.5070802,120.9849067,133.9220079,464.2029625,1495.234948,1029.7886,0.090882838
2.0,41.645,3.637865,0.970665665,162.5,80.0,0.0,20.0,2,4,1,2,1,0,1191.262667,3.735,5.069927,30.8217335,28.05966523,27.24100205,62.09324502,94.4373717,510.9692403,546.2463822,1651.08315,0.184529346
4.0,49.99,4.763655,1.127192854,162.5,80.0,0.0,20.0,2,4,1,2,1,0,1062.049625,3.735,4.617935,34.29202735,28.6033635,28.28849924,79.6279066,111.4152995,519.3387871,723.0156979,1000.0,0.204028854
2.0,49.5,3.386835,0.866977716,120.0,57.0,14.0,29.0,2,4,2,2,1,0,1258.568667,3.80911,4.929087,27.82942381,26.84981812,24.84048584,61.7665146,92.73963472,456.4821201,1023.911863,1000.0,0.202926481
2.0,60.5,4.334465,1.101658465,158.5,80.0,0.0,20.0,2,4,2,2,1,0,1040.867458,3.656034375,4.715117,30.60188906,28.26047891,25.7276547,76.61639604,105.5576646,496.57658,672.8804036,1300.0,0.226605956
2.0,49.99,5.31174,1.190282536,203.0,80.0,0.0,20.0,2,4,1,2,2,0,1104.629917,3.88,4.52704,33.96619552,28.83648849,27.34925106,84.10904888,112.7993958,561.4558139,1156.25,1077.3627,0.204028854
5.0,41.645,3.60909,0.95447619,162.5,80.0,0.0,20.0,2,4,1,2,1,0,1196.421333,3.735,5.297822,30.17388224,27.64487339,25.92866625,57.89269744,91.66036226,488.514586,656.963506,2000.0,0.184529346
2.0,49.99,5.26005,1.180648541,203.0,80.0,0.0,20.0,2,4,2,2,1,0,1127.558,3.88,4.605022,33.04673029,28.70345436,27.60352708,80.53727922,110.272579,547.8554532,962.8279708,1101.92355,0.204028854
2.0,41.645,3.611935,0.960865347,162.5,80.0,0.0,20.0,2,4,1,2,1,0,1167.437292,3.735,4.232682,30.05540338,27.59175211,25.85681809,70.05515114,96.7125606,492.5133509,637.0698864,1750.0,0.184529346
6.0,1275.105,45.2,14.6256818,396.5,100.0,0.0,0.0,1,1,1,3,2,0,8504.5,1.2,1.1,332.5622175,141.24,147.0,880.51348,1021.75348,3265.892535,88.0,1466.983,1.211591275
6.0,1476.205,64.9271365,16.90424428,381.54,100.0,0.0,0.0,1,1,2,3,2,0,4157.958335,1.01,1.05,364.750171,142.5,135.0,696.5355218,826.6491344,2753.443141,111.0192235,800.0,1.313217117
6.0,1202.71,45.2,13.90312,396.5,100.0,0.0,0.0,1,1,1,3,2,0,8504.5,1.2,1.1,332.5622175,141.24,147.0,880.51348,996.45,3285.0,30.58333333,1512.278,1.173260291
4.0,935.0,45.2,13.90312,396.5,100.0,0.0,0.0,1,1,1,3,2,0,8504.5,1.2,1.1,332.5622175,141.24,147.0,880.51348,996.45,3285.0,30.58333333,1524.084,1.021532648
4.0,1202.71,45.2,14.34430066,396.5,100.0,0.0,0.0,1,1,1,3,2,0,8504.5,1.2,1.1,332.5622175,141.24,147.0,880.51348,1021.75348,3285.0,67.47917962,1476.014667,1.173260291
3.0,70.0,5.05258,1.383520679,168.0,100.0,0.0,0.0,1,2,1,1,2,0,839.034625,3.0244075,3.326835,47.07590622,26.24115104,27.35473702,102.2321134,135.409382,636.3221862,594.4073945,807.527,0.245532953
5.0,70.0,5.122355,1.403828275,168.0,100.0,0.0,0.0,1,2,1,1,2,0,867.1791666,3.0023075,3.32532,47.63702689,26.62486815,27.24973326,101.9308547,135.6730842,637.1763622,589.295576,500.0,0.245532953
2.0,17.2,9.4312878,1.193821739,73.0,80.0,0.0,20.0,2,4,1,1,1,0,1160.487083,3.598240833,3.321335,39.45788903,28.59507819,27.84289713,93.23659715,128.3336377,619.7975802,961.9478161,520.0,0.113460975
4.0,46000.0,324.99,363.2072727,1310.395,30.0,20.0,50.0,2,3,3,1,1,0,13103.5,1.1,0.779246831,575.8780805,98.34,90.36,2373.004,2192.0,3650.0,1.2125,2999.0,8.706080383
2.0,89.0,7.0,1.43,177.265,100.0,0.0,0.0,1,1,5,3,1,0,1131.5,2.53,1.375,155.6478627,87.6322,33.87346642,318.9401518,379.8322832,895.2035158,5800.0,1670.25,0.280201444
2.0,248.36,9.436023567,3.99,196.1,60.0,20.0,20.0,2,4,2,2,2,0,1335.291667,2.955,1.643478768,127.6952846,42.79884072,48.43611212,323.0770093,360.4911541,1152.508347,383.7037038,1815.082,0.492720661
2.0,326.5,14.04823758,5.351141097,216.695,60.0,20.0,20.0,2,4,2,2,2,0,3248.5,2.75,1.674218768,136.0542097,44.93544006,52.3881125,343.8360252,387.6876794,1349.944225,361.6809654,2007.537,0.572719035
1.0,211.105,8.7601769,4.464718478,193.095,60.0,20.0,20.0,2,4,1,2,2,0,1335.291667,2.955,1.632908768,129.6026832,41.89744056,49.82088668,326.4836661,367.2807425,1165.025913,385.1046599,1585.704,0.450588446
2.0,326.5,14.20590558,5.75,216.695,60.0,20.0,20.0,2,4,3,2,2,0,3248.5,2.75,1.678603768,141.8884186,45.15894713,52.22254444,342.8583763,386.4292112,1335.335939,394.9101107,1880.711,0.572719035
2.0,291.0,12.90631892,5.4,247.66,60.0,20.0,20.0,2,4,1,2,2,0,2208.824875,2.955,1.668183768,137.9813294,44.16160131,52.78218894,332.2049007,373.0822334,1226.226061,408.6994249,1400.0,0.537584835
1.0,326.5,13.76853058,5.227553229,216.695,60.0,20.0,20.0,2,4,1,2,2,0,3248.5,2.75,1.696663768,136.6790267,44.46347852,53.41037426,341.8191405,386.4717527,1344.037328,336.3217074,2000.0,0.572719035
2.0,484.63,16.40308125,7.89096111,244.875,10.0,20.0,70.0,2,2,2,3,1,0,3522.25,3.433725,1.835915,188.096414,55.8068961,44.34780338,330.6109903,365.0,1414.679167,143.2390634,1652.401,0.711674701
2.0,274.8,24.405211,4.93136,230.795,10.0,20.0,70.0,3,2,2,3,1,0,6570.0,3.19,2.25,141.8428475,54.7848,21.0,423.04,477.58,1776.167778,367.6030816,1874.003667,3.451688166
3.0,1040.0,38.44363687,3.2634,352.0,100.0,0.0,0.0,1,1,1,1,2,0,5475.0,1.0,1.05,364.750171,26.15198708,121.76,730.5,719.2318157,2055.056792,700.0,1310.53655,1.083114081
2.0,124.7,7.39,1.117019958,182.5,0.0,0.0,100.0,3,1,2,1,1,0,1000.708333,5.02,2.0,182.1550371,54.48044,21.5,48.57,117.19,390.5005,4890.300968,1150.0,2.343623903
2.0,133.0,7.785,0.83,182.5,0.0,0.0,100.0,3,1,3,1,1,0,1000.708333,5.17,1.75,185.3454077,53.77522,20.94606,46.19892,104.605,392.56485,5096.672813,1550.0,2.418803903
2.0,369.5,10.0,1.9,245.0,20.0,50.0,30.0,2,3,3,1,1,1,2774.0,4.0,1.0,364.750171,38.34936,36.0,213.026,251.09,940.3939,1452.364345,1451.94,0.613047053
2.0,342.0,10.0,2.313730689,210.0,20.0,50.0,30.0,2,3,2,1,1,1,2774.0,3.935,1.0,364.750171,38.41968,36.0,213.026,251.44568,979.5231702,1449.961301,1300.008,0.587516711
3.0,2375.0,125.0,19.60112,484.315,0.0,0.0,100.0,3,1,1,1,1,0,6570.0,2.0,1.746,244.881977,69.05318714,70.91588,556.1818544,550.0,1825.0,19.21483204,1660.0,9.930898142
3.0,35200.0,2000.0,123.1876556,1400.0,100.0,0.0,0.0,1,1,3,2,1,0,7957.0,1.005,1.0,364.750171,183.0,151.13346,638.732,730.0,2555.0,2.026633633,3700.0,7.514573388
2.0,7000.0,183.1572539,42.18232381,735.675,0.0,100.0,0.0,3,1,4,2,1,0,6789.0,2.34,2.0,182.3750857,73.0,97.46102422,803.5104,1126.285,2250.566667,0.58,3200.0,16.86597283
2.0,483.5,25.92,7.50064,465.01,12.0,58.0,30.0,3,3,2,2,1,0,6059.0,2.21,2.0,151.4362764,49.0,50.0,301.0,215.58,1472.701,39.59,2100.0,5.736819568
3.0,1396.16,44.894928,12.55,532.235,10.0,60.0,30.0,2,3,1,2,1,0,3248.5,3.49,1.899555,195.0405146,60.84310503,59.55737084,368.967566,365.0,1730.465,19.27813521,1500.0,1.273562376
2.0,1008.0,62.206973,10.86764,524.11,10.0,70.0,20.0,3,3,4,2,1,0,4492.541665,2.6,3.3,109.4250513,60.26328,34.8,311.36,372.405,1585.89115,131.5923576,2500.0,6.525428229
2.0,750.0,29.0731065,12.41743374,408.2610083,10.0,20.0,70.0,2,2,1,3,1,0,4836.718112,2.918446667,1.81982,209.3790141,63.52128388,57.55829737,416.7254005,365.0,2376.15,24.56657737,1721.592,0.904877022
2.0,519.6,27.022622,13.0018,414.47,57.0,14.0,29.0,2,3,2,2,1,0,4599.0,2.365,2.0,182.3750857,61.27,54.44,415.285,322.0,1825.0,78.49923977,1550.0,0.739475677
2.0,2950.01,103.7540038,24.70499048,611.64,10.0,60.0,30.0,2,3,4,2,1,0,7300.0,2.955,1.25,364.750171,74.30602,59.481,730.227,804.925,2731.95905,13.70904192,3000.0,1.921802632
2.0,775.0,25.92,7.50064,465.01,10.0,60.0,30.0,3,3,8,2,1,0,6059.0,2.21,2.0,151.4362764,49.0,50.0,301.0,215.58,1472.701,39.59,1800.0,5.736819568
2.0,3002.08,126.119419,26.44908,601.37,10.0,60.0,30.0,2,3,2,2,1,0,4127.541665,2.522305,1.937445,199.5476033,68.46394052,81.78915342,434.9865211,456.0,2641.875,15.87408072,640.0,1.940385895
2.0,549.997,20.0902345,10.38104654,376.269195,57.0,14.0,29.0,2,3,2,3,1,0,4508.045042,3.16337,1.904188768,181.5046936,59.79813108,52.11433302,331.8839825,274.0,1782.29,101.4764951,1716.564667,0.762963991
2.0,683.0,20.19,11.41672,499.69,10.0,20.0,70.0,3,2,2,3,1,0,4270.5,2.6,1.95014,199.9274676,60.936,58.21856,350.5730394,365.0,1296.774028,10.0,1900.0,5.392367735
2.0,509.8,36.7724175,9.07536,489.505,10.0,20.0,70.0,3,2,4,3,1,0,4599.0,2.23,2.0,182.3750857,61.27,54.44,415.285,528.705,1421.102183,1.32,2700.0,4.672392024
3.0,1396.16,47.87869325,15.52804513,532.235,10.0,60.0,30.0,2,3,1,2,1,0,3248.5,3.49,1.87849,200.4649942,61.10699991,60.61826262,405.8511937,365.0,2129.166667,19.00537924,1400.0,1.273562376
2.0,1702.5,59.540154,14.49489524,528.135,10.0,60.0,30.0,3,3,2,2,1,0,6497.0,2.5,2.022115,192.371358,63.30610076,57.07531724,399.1776667,322.0,2112.75,8.211485726,2150.0,8.436184044
2.0,2123.695,77.23749875,21.90276667,578.12,10.0,60.0,30.0,3,3,4,2,1,0,4866.666665,3.0,2.13476,185.9584459,65.7,66.1910557,368.9593003,365.0,1669.307222,14.16006395,1800.0,9.401312902
2.0,2315.0,73.85551,26.71844,563.38,10.0,60.0,30.0,2,3,2,2,1,0,4675.041665,2.615,1.969225,190.2084203,63.72591189,66.84035844,375.9102171,371.0,1618.29,12.05531883,1800.0,1.681933856
2.0,35.0,1.94,0.52,110.805,100.0,0.0,0.0,1,1,5,2,1,0,10329.5,8.95,3.5,81.04449014,70.0,35.80506,228.0,298.0,1625.890185,11100.0,1100.0,0.167703949
2.0,225.0,10.730824,3.4706,235.667633,100.0,0.0,0.0,1,1,2,3,1,0,1520.006,2.5,2.0,86.69721182,35.33819255,30.32584214,231.0054795,246.4720913,753.214113,1331.833489,1560.16355,0.466666096
2.0,437.99,23.31021667,4.039862815,260.45072,100.0,0.0,0.0,1,1,2,3,1,0,1690.1325,2.140895,2.65771,80.56667082,38.51075068,31.55159524,233.339943,249.7258994,787.9714777,1105.336846,1554.978,0.67314895
2.0,2000.0,225.0,20.46045498,514.495,100.0,0.0,0.0,1,1,2,3,2,0,5110.0,1.89,1.0,364.750171,228.21,129.04,498.708,739.0,2139.1548,4033.333333,3800.0,1.551930838
2.0,57.995,3.832822,1.312167629,124.62,100.0,0.0,0.0,2,2,2,1,1,0,638.75,3.2,1.44,172.7879571,27.94414742,31.5485348,197.36994,206.3852025,769.8199449,741.61,1391.754429,0.221396458
2.0,69.3,3.295,1.02,136.06951,100.0,0.0,0.0,2,2,2,1,1,0,91.25,2.415,2.256828333,98.18774311,29.38004792,31.50560928,50.82812,148.9122981,736.3446322,100.0,1679.390203,0.244179469
2.0,267.49,8.973613,2.754540827,226.1208842,100.0,0.0,0.0,2,2,1,1,1,0,1255.487458,2.75,2.25549,97.56182779,32.66816157,31.58955714,235.0302672,259.8259336,759.8819758,1070.593589,2500.0,0.513245344
2.0,76.4,3.0,1.157725714,145.5852125,100.0,0.0,0.0,2,2,1,1,1,0,304.1666665,3.185,3.5,102.6218186,27.93056,29.77,234.73398,262.66454,784.1440637,656.45,1485.56105,0.257636394
2.0,63.59,5.230775333,1.209025101,137.675,100.0,0.0,0.0,1,2,1,1,1,0,1107.765875,2.95,2.00887,100.6137482,28.73201712,29.19883632,110.5075658,153.3598987,725.407767,836.3458469,1271.829262,0.232900124
2.0,46.5,3.3743093,1.05672,125.275,100.0,0.0,0.0,1,2,1,1,1,0,1397.070958,4.11,1.88363,100.282565,26.27949199,28.15520422,104.8026262,131.7310236,676.5830162,1641.624509,819.3215,0.196067219
5.0,67.55,38.86389,1.700641135,157.62,100.0,0.0,0.0,1,2,1,1,1,0,1369.154542,3.40354,2.161255,95.85051741,31.54024083,29.23812512,135.2947162,169.0000526,726.8109024,1730.940217,300.0,0.240768579
5.0,43.8,2.9466063,1.029069598,115.507455,100.0,0.0,0.0,1,2,1,1,1,0,1279.912042,3.5192075,1.95324,101.5765213,27.19585055,27.6014079,103.7856342,148.5490095,731.266785,902.8808348,1202.618667,0.189721533
2.0,77.9,3.5920113,1.465200649,110.04,100.0,0.0,0.0,1,2,1,1,1,0,1269.503458,3.705,2.019245,94.21218206,27.12031457,28.52348292,115.9564106,159.729881,723.4579842,1269.396024,800.0,0.260406288
2.0,46.64,2.625,0.7763,114.13,100.0,0.0,0.0,2,2,2,1,1,0,1403.399146,3.585,1.966025,99.66877123,25.21094,26.18966,105.16568,130.37662,646.4049523,3400.0,970.11755,0.19639167
2.0,43.2,1.9,0.77,107.97,100.0,0.0,0.0,2,2,1,1,1,0,1522.007417,3.56,1.725,97.3449404,27.84056,24.81,65.4374,93.27796,651.3378859,574.02,1365.669148,0.188287689
5.0,65.0,16.67591167,1.849317131,264.75,100.0,0.0,0.0,1,2,1,1,1,0,1489.978667,5.0,2.000015,112.470687,30.38316918,30.06533366,149.7111859,175.7337654,720.2830203,2462.930686,655.0,0.235726393
4.0,88.0,13.94241833,1.436171906,167.9153525,100.0,0.0,0.0,1,1,1,1,1,0,1323.155417,2.897766667,2.12087,101.5152058,32.44524148,30.06749046,148.7394108,189.0512104,739.2350011,1010.856627,1999.0,0.27846546
8.0,930.0,77.9827565,8.772564176,359.9700808,96.0,1.0,3.0,1,1,1,1,2,0,4243.697442,1.587605,1.790885,160.8661267,103.4799534,55.89233601,404.949814,516.8351362,1932.756821,281.032044,1476.687,1.018524516
8.0,3160.0,219.4514,16.74749948,515.47195,93.0,6.0,1.0,2,2,1,1,2,0,4741.799254,1.509395,1.768675,183.0437872,140.6577291,74.99810064,533.1982807,658.9443732,2229.117538,316.7265345,1339.033,1.995876941
4.0,68599.675,4094.910123,163.9360301,1600.0,100.0,0.0,0.0,1,1,3,2,1,0,3869.0,1.0,1.0534875,341.0931445,239.604,147.9479203,435.2986852,475.0,1459.26,1.2,3200.0,10.84633458
5.0,69620.405,3575.62,161.96824,1600.0,100.0,0.0,0.0,1,1,4,2,1,0,3917.666665,1.0,1.0,350.543022,205.372,136.1871985,535.7437679,705.0,2617.55,1.245882353,2800.0,10.93480305
4.0,2640000.0,40000.0,630.6666667,5050.0,100.0,0.0,0.0,1,1,5,1,1,0,22338.0,1.0,0.61,629.3389459,234.685,334.37,1654.5,1460.0,3650.0,4.761530355,2710.993,80.75845932
8.0,500034.5,29218.76373,517.8541073,2910.471265,100.0,0.0,0.0,1,1,3,2,1,0,13175.4491,1.115705,0.758187138,523.5676021,315.2470851,232.4474406,983.9762131,1175.984916,3937.453342,2.077920582,2305.324,32.34117903
8.0,500034.5,29218.76373,517.8541073,2910.471265,100.0,0.0,0.0,1,1,3,2,1,0,13175.4491,1.115705,0.758187138,523.5676021,315.2470851,232.4474406,983.9703652,1176.880286,3937.453342,2.077920582,2305.324,32.34117903
2.0,233500.0,15167.0,386.3636364,1910.0,100.0,0.0,0.0,1,1,3,3,1,0,9453.5,1.0,1.18,323.7782341,283.83176,182.808,730.0,1049.37,3070.224367,0.148293139,2165.328,21.27471015
8.0,225000.0,15167.0,349.8589403,1910.0,100.0,0.0,0.0,1,1,1,3,1,0,9453.5,1.0,1.18,323.7782341,283.83176,182.808,730.0,1013.83176,3066.638132,0.867018039,2079.411,20.84520883
2.0,225000.0,16375.0,282.0,2352.5,100.0,0.0,0.0,1,1,2,3,1,0,8121.25,1.0,1.0,364.750171,271.0,213.0,768.0,983.37,3053.3552,0.137323103,2240.775,20.84520883
2.0,367.795,15.53103633,3.289722332,229.08,90.0,0.0,10.0,1,2,1,1,1,0,1897.781,1.695,2.244255,76.23976026,36.34359391,31.47499896,175.1469475,220.9787032,775.214402,1195.313581,1034.2063,0.611489588
2.0,155.0,4.995,1.662187113,215.5,90.0,0.0,10.0,1,1,2,1,1,0,1228.215875,3.44,4.206955,34.98394341,28.50492,21.9135,94.2735,122.77842,563.0236804,2159.531323,1069.78355,0.380179153
2.0,155.0,4.995,1.673883875,211.0,90.0,0.0,10.0,2,1,2,1,2,0,1231.12675,3.44,4.23557,35.39560645,28.50492,21.9135,94.2735,122.77842,570.0255558,1695.620284,994.95555,0.380179153
2.0,120.42,7.0,1.41,1000.0,90.0,0.0,10.0,2,1,2,1,1,0,1539.731208,5.0,3.85631,45.78484052,29.0,12.5,121.76,150.76,644.5657413,3644.531197,1487.0302,0.330894926
5.0,6699.0,675.455285,116.6906,591.245,90.0,0.0,10.0,1,2,1,3,2,0,14965.0,1.0,0.3,1079.26078,232.5,709.0,2556.624,2789.124,4745.0,9.11875,1480.020667,3.017250397
4.0,7200.0,681.77393,116.6906,591.245,90.0,0.0,10.0,2,2,1,3,2,0,14965.0,1.0,0.3,1079.26078,232.5,709.0,2556.624,2789.124,4745.0,9.11875,1428.608,3.13934278
2.0,504.0,24.3,4.13,320.0,70.0,0.0,30.0,2,2,1,1,1,0,2640.166667,2.1,3.22624,88.22320906,59.99,20.88,189.3866096,247.6145779,873.2980456,1116.908999,1111.055217,0.72718123
1.0,54.27,4.4175573,1.283372823,133.434675,0.0,0.0,100.0,3,1,2,3,1,0,840.109678,2.258388333,1.91553,245.1166605,67.21794898,56.96977334,348.338836,388.7884264,1035.220324,911.1479352,1377.405333,1.559005579
3.0,35070.51,669.5,101.5765333,1147.35,10.0,80.0,10.0,2,1,2,2,1,0,9125.0,2.5,1.36,236.9626968,90.5,279.0,855.55596,1018.33,3351.042633,0.165101303,3300.0,7.499356686
5.0,53.13,4.4,1.063324831,150.0,60.0,0.0,40.0,2,3,1,3,1,0,1226.074542,2.4,3.330902,37.00043514,30.218,25.74494459,80.30374,110.52174,577.8339056,878.9653563,1597.93305,0.210980717
5.0,53.13,4.4,1.063324831,150.0,60.0,0.0,40.0,2,3,1,3,1,0,1226.074542,2.4,3.330902,37.00043514,30.218,25.74494459,80.30374,110.52174,577.8339056,878.9653563,1597.93305,0.210980717
5.0,53.13,4.4,1.063787105,150.0,60.0,0.0,40.0,2,3,1,3,1,0,1223.768958,2.4,3.318502,36.96561399,30.218,25.71371851,80.30374,110.52174,575.946234,894.0761786,1607.22005,0.210980717
4.0,53.13,4.4,1.063711035,150.0,60.0,0.0,40.0,2,3,1,3,1,0,1247.919792,2.4,3.355397,37.32803575,30.218,25.59127877,80.30374,110.52174,583.7484791,1072.800744,1200.0,0.210980717
2.0,51.8,4.4,1.063037089,150.0,60.0,0.0,40.0,2,3,1,2,1,0,1248.351708,2.4,3.302962,37.10835122,30.218,25.8923473,80.30374,110.52174,572.6255351,929.6612564,2250.0,0.208059348
2.0,60.08,4.3999375,1.1,140.86,60.0,0.0,40.0,2,3,1,2,1,0,1014.438417,2.72,3.15096,38.89885985,29.11587224,26.1795941,92.69866396,127.9803289,589.0228614,80.6,1488.932633,0.225739378
2.0,53.13,4.4,1.07,150.0,60.0,0.0,40.0,2,3,1,3,1,0,1224.438125,2.4,3.320427,36.97006094,30.218,25.69811737,80.30374,110.52174,575.450691,881.0504803,1606.97005,0.210980717
3.0,4000.0,154.58954,41.48144,707.04,0.0,90.0,10.0,3,1,4,2,1,0,8358.5,2.0,1.1,364.750171,60.876,60.48,841.82,902.12,2725.440866,4.743211609,2500.0,12.82102516
2.0,51572.455,1500.0,67.33333333,1254.195,100.0,0.0,0.0,1,1,3,3,2,0,5511.5,3.485,1.25,244.8323067,150.73,103.0,457.7918,716.725,2030.35395,7.008888889,1948.64,9.271193777
1.0,21267.32,693.1864249,45.64366759,893.1342825,98.0,0.0,2.0,1,1,2,3,1,0,5380.949233,4.99,1.650135,222.3487613,108.21,112.0,367.2136601,472.6456503,1955.838412,122.4281665,1705.273667,5.69571023
2.0,738.085,24.39,4.33,312.76,0.0,50.0,50.0,3,2,4,2,1,0,2664.5,3.8,2.12,60.37364808,36.0,30.0,163.0,158.0,824.9033333,864.7510259,1900.0,5.601256779
1.0,103.46,11.22027948,2.587166909,250.875,0.0,50.0,50.0,3,2,2,1,1,0,1539.85105,1.76362,1.91142,116.537554,40.02370833,39.80320668,197.3726577,223.3310655,787.2389964,1467.343393,35.0,2.138709847
1.0,685.51,25.8025665,4.324514832,321.07,0.0,50.0,50.0,3,2,2,2,1,0,2037.506042,1.842131667,2.00892,119.3746648,40.20903279,41.49126214,205.1407779,234.9358519,872.9446362,1176.372273,500.0,5.402068862
1.0,55.3,18.93177698,2.570636547,173.40762,0.0,50.0,50.0,3,2,3,1,1,0,1424.108333,1.692278333,1.89627,109.2528143,39.86174568,39.35389361,197.6464904,227.325958,777.7748003,1209.362917,0.0,1.573434509
4.0,12760.04,1028.33,47.98752,1000.0,100.0,0.0,0.0,1,1,5,2,1,0,5079.583335,3.0,1.434955,243.9348539,190.0,77.26129653,213.052,320.0,2190.0,31.86726221,2575.527,4.300554789
2.0,15.5,6.4772438,2.574890552,90.0,80.0,0.0,20.0,2,3,1,1,2,0,1997.029975,4.428775,1.771465,206.8406676,21.45749627,87.36817812,305.5048309,332.7213208,947.6162348,521.9225429,1000.0,0.107149044
1.0,57.0,5.081135,1.15503293,185.312065,57.0,14.0,29.0,2,4,2,2,1,0,1054.913875,3.669105,4.441917,32.82536191,28.38248835,25.4733047,79.77610866,106.5707073,522.8832837,847.1734642,1217.966,0.219299194
4.0,50.825,3.85,0.947843045,155.0,80.0,0.0,20.0,2,4,1,2,1,0,1456.958333,4.02,5.995,30.86723232,30.245,29.218,53.85,84.095,486.5410144,177.15,1778.0561,0.205896246
2.0,50.825,3.85,0.946837646,155.0,80.0,0.0,20.0,2,4,1,2,1,0,1456.958333,4.02,5.995,30.91211158,30.245,29.218,53.85,81.13,470.3622,180.0,1766.2871,0.205896246
3.0,60.5,5.201225,1.195628404,187.003385,57.0,14.0,29.0,2,4,1,2,1,0,1054.86825,3.613535,4.425595,33.78474479,28.23263845,25.59449212,81.09364856,110.0182271,524.3769734,727.0248554,1111.474,0.226605956
