animal_name,status,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Antechinus swainsonii,lc,Dasyuromorphia,58.69,1.8105802,1.12924,175.0,0.0,10.0,90.0,3,1,G,2,1,1,0,1213.625,8.12,1.0,364.750171,28.845,94.5,311.885,348.215,544.46525,1075.0,1244.491333,1.619980438
Anthops ornatus,vu,Chiroptera,17.94,5.841108944,0.710124585,73.51724,0.0,0.0,100.0,3,1,A,1,1,2,0,4685.276395,1.045815,1.014715,361.5050338,118.2126165,83.493067,595.6699666,749.9281111,2282.436606,1803.727484,200.0,
Antidorcas marsupialis,lc,Cetartiodactyla,33571.24,3910.0,136.0333333,1227.5,100.0,0.0,0.0,1,1,G,3,2,1,0,7300.0,1.0,1.05,364.750171,169.49,122.96144,213.08,500.475,2563.152683,1.356237122,2000.0,7.321295327
Antilocapra americana,lc,Cetartiodactyla,45375.0,3246.36,125.6,1405.0,100.0,0.0,0.0,1,1,G,3,2,1,0,5657.5,1.89,1.0,364.750171,247.44468,91.0,540.84,365.0,1652.841667,0.82,3350.0,8.640821152
Antilope cervicapra,lc,Cetartiodactyla,37500.0,3848.0,136.0,1225.0,100.0,0.0,0.0,1,1,G,2,3,1,0,8723.5,1.0,1.9,221.6282,167.699,60.0,539.33834,669.16,2747.350267,0.040154803,2029.918,7.780778685
Antrozous pallidus,lc,Chiroptera,22.0,3.1,0.432372575,84.659445,0.0,20.0,80.0,3,2,G,3,1,2,1,5402.0,2.0,1.651768333,277.56055,60.505,50.0,365.0,365.0,1524.0575,1885.173046,1651.256,
Aonyx capensis,nt,Carnivora,21411.11,1050.0,98.03668,907.6,0.0,20.0,80.0,3,2,G,5,1,1,0,5183.0,2.56,1.66532,251.6337631,63.0,53.1315,368.231,434.225,1622.093517,0.35,3000.0,29.16933688
Aonyx cinereus,vu,Carnivora,3000.0,56.505,39.46124,563.235,0.0,20.0,80.0,3,1,G,7,1,1,0,8623.125,1.47,2.0,182.3750857,63.00126,81.0,548.3940338,456.0,3650.0,12.43093849,2000.0,11.13532178
Aonyx congicus,nt,Carnivora,23800.2,1050.0,98.03668,907.6,0.0,100.0,0.0,3,2,G,2,1,1,0,5183.0,2.56,1.66528,242.9885994,63.0,53.1315,368.231,335.0,2354.85,0.35,2200.0,30.72117724
Aotus azarae,lc,Primates,1230.0,102.135025,20.7,370.0,70.0,10.0,20.0,2,4,Ar,3,1,2,0,10950.0,1.0,1.0,364.750171,156.3180853,234.0,1024.422362,1093.539996,3404.033412,26.3025,1930.0,1.187828323
Aotus brumbacki,vu,Primates,800.0,98.0,16.92210074,337.5,80.0,0.0,20.0,2,4,Ar,2,1,2,0,12337.0,1.0,1.0,364.750171,134.83148,76.09,755.15,889.98148,2920.0,1.5,1481.935,0.937573574
Aotus griseimembra,vu,Primates,966.0,98.0,16.92210074,337.5,80.0,0.0,20.0,2,4,Ar,1,1,2,0,12337.0,1.0,1.0,364.750171,134.83148,76.09,755.15,889.98148,2920.0,1.5,1473.985,1.040023817
Aotus jorgehernandezi,dd,Primates,873.0,879.6255934,17.39119259,364.2716265,57.0,14.0,29.0,2,4,Ar,1,1,2,0,5977.5685,1.050235,1.347878768,277.8129002,154.4746204,147.061823,806.8173747,875.1140577,2896.388853,28.49835831,1185.543,0.983702328
Aotus lemurinus,vu,Primates,837.0,98.0,16.92210074,337.5,70.0,10.0,20.0,2,4,Ar,1,1,2,0,12337.0,1.0,1.0,364.750171,134.83148,76.09,755.15,889.98148,2920.0,1.5,1468.401,0.961180313
Aotus miconax,en,Primates,800.0,880.1529134,17.47831986,370.0,70.0,10.0,20.0,2,4,Ar,1,1,2,0,6218.371167,1.03323,1.335713768,286.6654881,155.5995891,149.7310133,801.8229051,882.8495792,2920.0,27.18477891,1600.0,0.937573574
Aotus nancymaae,vu,Primates,791.03,875.6586984,17.89,370.0,70.0,10.0,20.0,2,4,Ar,1,1,2,0,4157.958335,1.02,1.373428768,280.2994974,154.6064182,149.0364339,799.7339699,853.9971325,2831.032961,35.4,940.0,0.931777009
Aotus nigriceps,lc,Primates,1057.0,880.1023049,17.23283659,363.995,70.0,10.0,20.0,2,4,Ar,1,1,2,0,1974.041667,1.0576175,1.379621304,283.6743518,154.7439964,153.5783849,824.4547879,859.2925457,2864.38097,20.95555556,1241.223,1.092816159
Aotus trivirgatus,lc,Primates,872.98,91.18,17.18903713,363.995,70.0,10.0,20.0,2,4,Ar,1,1,2,0,10986.5,1.06,1.34,269.8151952,142.0,77.0,821.0,883.3,3559.188,24.37,1294.925,0.983689933
Aotus vociferans,lc,Primates,872.995,877.0157709,17.7,370.0,70.0,10.0,20.0,2,4,Ar,1,1,2,0,8066.5,1.02,1.330705,288.139379,153.4627716,145.6509037,802.1762781,902.5265056,2996.860201,19.5125,1550.0,0.98369923
Aotus zonalis,nt,Primates,902.5,98.0,16.92210074,337.5,80.0,0.0,20.0,2,4,Ar,1,1,2,0,12337.0,1.0,1.0,364.750171,134.83148,76.09,755.15,889.98148,2920.0,1.5,1359.223,1.00184799
Aplodontia rufa,lc,Rodentia,706.8,23.35,6.45,383.475,100.0,0.0,0.0,1,1,G,2,2,1,0,3650.0,2.8,1.0,365.0,29.91364,55.8315,770.7071,730.0,1576.8,778.39,1409.986667,0.875828277
Apodemus agrarius,lc,Rodentia,21.2,1.85,0.2,104.712175,80.0,0.0,20.0,2,4,G,4,3,1,0,1460.0,5.68,3.335,19.48665285,20.74978,26.78368,76.065,96.985,504.40745,1098.35,1750.0,0.127288916
Apodemus alpicola,lc,Rodentia,29.375,2.4,0.754188257,126.56,80.0,0.0,20.0,2,4,G,1,2,1,0,1642.5,5.5,2.8,38.84839139,25.9353,22.0,51.41406,77.34936,515.5386962,1749.713454,1550.0,0.152297823
Apodemus argenteus,lc,Rodentia,23.4,1.5,0.62911866,118.755,80.0,0.0,20.0,2,4,G,1,2,2,0,2308.625,5.16,3.8,41.11184107,23.43572,20.69648,61.0,61.0,572.56,2082.481423,2500.0,0.134392362
Apodemus avicennicus,dd,Rodentia,3696.115139,167.6854704,15.97787661,472.188,80.0,0.0,20.0,2,3,G,2,2,1,0,4438.044125,2.2320275,1.869185,196.4372378,65.26597801,86.25259566,636.7837995,724.5589276,2476.246238,745.0594623,400.0,2.525225127
Apodemus chevrieri,lc,Rodentia,21.2,1.85,0.439715364,106.50451,80.0,0.0,20.0,1,4,G,3,3,1,0,1460.0,5.68,3.335,19.48665285,20.74978,26.78368,76.065,96.81478,510.2403923,1969.805748,500.0,0.127288916
Apodemus draco,lc,Rodentia,23.4,1.5,0.629422931,118.755,80.0,0.0,20.0,2,4,G,2,2,2,0,2308.625,5.18,3.8,41.11184107,23.43572,20.69648,71.0,94.43572,596.5729103,1873.428607,2481.0,0.134392362
Apodemus epimelas,lc,Rodentia,42.3,3.0,0.980117406,150.0,80.0,0.0,20.0,2,4,G,1,2,1,0,1364.728917,3.36,2.0,39.33773131,23.21786,26.78368,96.28462062,118.5175959,568.4209004,1341.436382,1600.0,0.18612001
Apodemus flavicollis,lc,Rodentia,29.375,2.4,0.7,126.56,80.0,0.0,20.0,1,4,G,2,2,1,0,1642.5,5.5,2.8,38.84839139,25.9353,22.0,51.41406,68.52,513.1567,583.5,1850.0,0.152297823
Apodemus gurkha,lc,Rodentia,29.375,2.4,0.769904695,126.56,80.0,0.0,20.0,2,4,G,1,2,1,0,1642.5,5.5,2.8,38.84839139,25.9353,22.0,51.41406,77.34936,520.2151865,1927.799209,1400.0,0.152297823
Apodemus hyrcanicus,nt,Rodentia,63.85388804,3.79596,1.079646777,143.694335,80.0,0.0,20.0,2,4,G,1,2,1,0,1282.971958,3.700606667,2.72184,38.51552446,24.71098293,25.8586588,93.73773708,120.4259442,556.0178625,1260.469445,2000.0,0.233431202
Apodemus latronum,lc,Rodentia,29.4,2.4,0.800193116,126.56,80.0,0.0,20.0,2,4,G,4,2,1,0,1934.5,5.22,2.8,38.84839139,25.9353,22.0,51.41406,77.34936,581.3771371,2742.005352,1300.0,0.152369098
Apodemus mystacinus,lc,Rodentia,42.3,3.0,0.965641638,150.0,80.0,0.0,20.0,2,4,G,3,2,1,0,1369.887583,3.36,2.0,38.86242186,23.21786,26.78368,97.02441688,118.0209068,557.9692541,1497.986775,2700.0,0.18612001
Apodemus pallipes,lc,Rodentia,23.39,1.5,0.789980925,118.755,80.0,0.0,20.0,2,4,G,1,2,2,0,2308.625,5.2,3.8,41.11184107,23.43572,20.69648,71.0,94.43572,620.0276967,2747.793702,-2500.0,0.134360771
Apodemus peninsulae,lc,Rodentia,29.4,2.3,0.79619117,126.56,80.0,0.0,20.0,2,4,G,5,2,1,0,1934.5,4.7,2.8,38.84839139,25.9353,22.0,51.41406,77.34936,569.0860257,2091.543328,1700.372667,0.152369098
Apodemus ponticus,lc,Rodentia,29.375,2.4,0.736666871,126.56,80.0,0.0,20.0,2,4,G,4,2,1,0,1642.5,5.5,2.8,38.84839139,25.9353,22.0,51.41406,77.34936,508.8214406,1889.57356,1804.078,0.152297823
Apodemus rusiges,lc,Rodentia,24.8,2.3,0.643031708,103.12,80.0,0.0,20.0,2,4,G,1,2,1,0,2308.625,5.19,3.375,39.97262132,24.5,21.5,52.0,76.5,578.3850742,2699.733684,1570.0,0.138756805
Apodemus semotus,lc,Rodentia,23.6,1.5,0.582631541,91.25,80.0,0.0,20.0,2,4,G,3,2,1,0,2308.625,5.17,3.8,41.11184107,23.43572,20.69648,71.0,94.43572,598.7019057,2540.616381,1400.0,0.135022911
Apodemus speciosus,lc,Rodentia,43.75,3.107835,0.946432597,150.0,80.0,0.0,20.0,2,4,G,4,2,1,0,1934.5,4.47,3.005057,38.10778372,25.19646292,25.76370649,81.36992932,115.849461,619.8574632,1417.579837,1573.758,0.189602385
Apodemus sylvaticus,lc,Rodentia,23.4,1.5,0.585,118.755,80.0,0.0,20.0,2,4,G,5,2,2,0,2308.625,5.18,3.8,41.11184107,23.43572,20.69648,71.0,85.0,626.6475,1700.0,3300.0,0.134392362
Apodemus uralensis,lc,Rodentia,23.39,1.5,0.627486465,118.755,80.0,0.0,20.0,2,4,G,3,2,2,0,2308.625,5.2,3.8,41.11184107,23.43572,20.69648,71.0,94.43572,603.7103207,2225.223017,3000.0,0.134360771
Apodemus witherbyi,lc,Rodentia,20.63,1.91515,0.670143852,112.350215,80.0,0.0,20.0,2,4,G,1,2,1,0,1611.809583,4.196555,3.3794,32.28215886,24.67729613,24.52922437,73.45571672,101.4430192,521.9980024,1337.176061,1597.1981,0.125395064
Apomys abrae,lc,Rodentia,34.88,2.944375,1.023393099,126.25,60.0,0.0,40.0,2,2,G,2,1,2,0,1068.929875,3.3775675,3.141155,38.31267342,25.61496505,27.03298461,95.93342866,126.354081,568.3756637,785.3311317,1500.0,0.167387463
Apomys camiguinensis,vu,Rodentia,39.8,5.46075,1.225282721,141.666745,100.0,0.0,0.0,2,1,Ar,1,1,2,0,984.5996666,3.0537175,3.30306,46.93878763,28.29022991,28.13461188,100.4563232,142.6355341,618.85754,725.5460866,400.0,0.179987173
Apomys datae,lc,Rodentia,34.88,2.844975,0.977561993,126.25,60.0,0.0,40.0,2,2,G,2,1,2,0,1142.21275,3.435535,3.129025,39.13057821,25.71856452,27.25706961,95.52805498,128.8326574,575.8483901,1091.500728,1100.0,0.167387463
Apomys gracilirostris,lc,Rodentia,88.1,7.468255,1.600114516,193.5473663,100.0,0.0,0.0,2,1,G,1,1,2,0,850.6355416,2.4303575,3.42268,47.58810542,32.75730396,27.14116102,102.4692489,146.0777791,648.2435375,807.6208701,960.444,0.278639457
Apomys hylocetes,lc,Rodentia,34.88,3.004155,1.004087793,126.25,60.0,0.0,40.0,2,2,G,1,1,2,0,1120.394875,3.43165,3.14172,39.76664255,25.85387203,28.03938363,96.33853766,129.8646503,584.4283428,1056.508623,900.0,0.167387463
Apomys insignis,lc,Rodentia,34.88,2.78706,0.931735612,126.25,60.0,0.0,40.0,2,2,G,1,1,2,0,1165.618375,3.5630175,3.246315,37.82826521,24.44816669,26.07043751,95.1371262,125.6749718,554.0045085,922.5285058,2800.0,0.167387463
Apomys littoralis,dd,Rodentia,30.95,2.85407,1.033032266,126.25,60.0,0.0,40.0,2,2,G,1,1,2,0,1071.135083,3.50765,3.15264,38.48954228,24.85863934,26.34579229,96.31465654,126.881576,564.6523562,830.1919118,1529.466,0.156736168
Apomys microdon,lc,Rodentia,34.98,2.80209,0.944295779,126.25,60.0,0.0,40.0,2,2,G,1,1,2,0,1148.89225,3.5603525,3.221255,38.15907363,24.79205388,26.32914325,95.45909232,127.0523998,561.0504687,859.261585,1854.872,0.167651235
Apomys musculus,lc,Rodentia,21.2,2.26546,0.854744902,126.25,60.0,0.0,40.0,2,2,G,1,1,2,0,1141.275917,3.55817,3.24432,34.79943474,24.68535697,26.1726213,91.64156718,119.1837949,512.1760911,880.0,1700.0,0.127288916
Apomys sacobianus,lc,Rodentia,34.88,3.055555,1.019609116,126.25,60.0,0.0,40.0,2,2,G,2,1,2,0,1121.015375,3.424795,3.118035,39.78660387,25.64312976,27.88783281,96.32643476,129.4581131,578.9182752,1305.569661,715.0,0.167387463
Aproteles bulmerae,cr,Chiroptera,623.91,62.11412333,5.515838882,245.47,100.0,0.0,0.0,1,1,Ar,2,1,2,0,4791.157291,1.0,1.0,360.8012358,154.2632701,144.9357569,688.4746533,835.2354136,2355.657978,659.8308603,1900.0,
Arabitragus jayakari,en,Cetartiodactyla,22210.18,2299.77715,105.5160278,1237.5,100.0,0.0,0.0,1,3,G,3,2,1,0,5675.75,1.0,1.426263333,254.7546006,164.31,119.7518996,582.5677741,730.0,2137.805,5.352864187,2315.0,5.833235475
Arborimus albipes,lc,Rodentia,23.0,2.46597,0.681687744,107.86,100.0,0.0,0.0,1,1,Ar,2,1,2,0,848.3208334,2.765,3.03939,26.8332111,26.80345609,27.41794678,84.73585838,106.5941276,410.804441,1544.87365,1067.0,0.133123944
Arborimus longicaudus,nt,Rodentia,22.39,2.53,0.670157058,106.86,100.0,0.0,0.0,1,1,Ar,1,1,2,0,60.83333346,2.74,3.15462,28.11105088,31.5557,30.61518,85.53391066,109.832343,473.4667106,1254.778996,1287.90115,0.131170332
Arborimus pomo,nt,Rodentia,34.245,2.39,0.822121369,99.06,100.0,0.0,0.0,1,1,Ar,1,1,2,0,812.1462917,1.75,3.44307,43.25045143,32.33,35.29,91.41760636,117.8088693,527.8759562,1585.525681,1227.808536,0.165704502
Archboldomys luzonensis,vu,Rodentia,35.34,6.21823025,1.067735925,70.0,0.0,0.0,100.0,3,1,G,1,3,1,0,1293.379021,2.4441275,2.09412,94.26657979,33.67292322,32.66344336,162.7657267,193.9038809,726.1817264,450.0,400.0,1.263467176
Arctictis binturong,vu,Carnivora,12999.99,317.35,42.3206,875.075,50.0,50.0,0.0,2,3,Ar,2,1,1,0,9928.0,2.5,2.0,332.5722108,92.0,79.0,925.0,840.0,3650.0,7.144852386,3000.0,4.344847376
Arctocebus aureus,lc,Primates,257.5,29.69,5.68764,272.495,30.0,0.0,70.0,2,2,Ar,1,1,2,0,4745.0,1.0,1.5,140.6386723,133.74,112.30884,298.91,432.65,1744.781052,4.5,1214.703333,0.502612567
Arctocebus calabarensis,nt,Primates,257.755,29.69,7.06034,272.495,30.0,0.0,70.0,2,2,Ar,1,1,2,0,4745.0,1.0,1.5,140.6386723,133.74,112.30884,298.91,417.92,1672.7732,6.2,1240.671667,0.50288626
Arctocephalus australis,en,Carnivora,67979.43,4250.0,318.57,1768.79,0.0,60.0,40.0,2,2,M,4,1,1,0,11169.0,1.0,1.0,364.750171,241.19,387.943,1095.348,1970.52,4269.8894,15.23610035,202.713,
Arctocephalus forsteri,lc,Carnivora,67979.43,4250.0,331.52,1795.585,0.0,30.0,70.0,2,2,M,6,2,1,0,11169.0,1.0,1.0,364.750171,239.235,360.0,1459.0,1825.0,3285.0,15.39435266,5.0,
Arctocephalus galapagoensis,en,Carnivora,45000.0,4250.0,301.735,1593.79,0.0,50.0,50.0,2,2,M,4,1,1,0,11169.0,1.0,1.0,547.1252567,235.9395,458.1188,1095.75,1331.6895,3650.0,15.0307589,5.0,
Arctocephalus gazella,lc,Carnivora,67979.43,4420.0,352.24,1633.87,0.0,20.0,80.0,3,2,M,4,1,1,0,11169.0,1.0,1.0,364.750171,260.152,272.08,1095.75,1277.5,3341.575,22.0,356.72,
Arctocephalus philippii,lc,Carnivora,94999.99,5800.0,429.94,1847.47,0.0,50.0,50.0,2,2,M,4,1,1,0,8395.0,1.0,1.1,364.8750857,365.28,304.4,1345.821575,1595.036858,3650.0,14.59810554,5.0,
Arctocephalus pusillus,lc,Carnivora,127551.0,5955.56,382.6725,2119.665,0.0,70.0,30.0,3,2,M,4,1,1,0,11716.5,1.0,1.0,364.750171,357.83,354.0,1294.44308,1095.0,3587.7675,13.33009298,313.987,
Arctocephalus townsendi,lc,Carnivora,101063.71,4574.855,340.4355502,1704.41,0.0,70.0,30.0,3,2,M,4,1,1,0,11169.0,1.0,1.0,364.750171,246.38,330.0,1095.348,1341.728,3650.0,13.62907302,5.0,
Arctocephalus tropicalis,lc,Carnivora,71111.275,4383.705,337.995,1210.08,0.0,40.0,60.0,2,2,M,4,2,1,0,8395.0,1.2,1.05,364.750171,357.623,272.08,1538.68,1838.025,3913.16785,14.11532678,504.697,
Arctogalidia trivirgata,lc,Carnivora,2250.0,102.1990748,22.77128,529.45,20.0,60.0,20.0,2,4,Ar,1,1,1,0,5876.5,2.5,2.0,182.3750857,45.654,60.872,1095.0,840.0,1825.0,21.51198478,2100.0,1.655793793
Arctonyx albogularis,lc,Carnivora,10500.0,58.0,51.1784,695.11,31.0,24.0,45.0,2,2,G,4,1,1,1,5767.0,3.0,1.6348075,240.0035736,42.89,104.09112,410.2087143,365.0,1798.679445,53.6268102,4300.0,3.86331375
Arctonyx collaris,lc,Carnivora,10500.0,58.0,51.1784,695.11,30.0,20.0,50.0,2,2,G,2,1,1,1,5767.0,3.0,1.6273125,234.3611783,42.89,104.09112,403.3120203,365.0,1798.679445,53.0550357,2300.0,3.86331375
Arctonyx hoevenii,lc,Carnivora,10500.0,58.0,51.1784,695.11,31.0,24.0,45.0,2,2,G,3,1,1,1,5767.0,3.0,1.6531425,239.2298889,42.89,104.09112,409.694058,365.0,1798.679445,53.61312988,3080.0,3.86331375
Ardops nichollsi,lc,Chiroptera,19.23,2.52,0.61,67.837285,100.0,0.0,0.0,1,1,Ar,2,1,2,0,6511.719314,0.995,2.0,228.5345309,112.7552359,46.87004132,291.5554937,408.8565815,1886.927865,1916.679005,1882.093,
Arielulus aureocollaris,lc,Chiroptera,14.5,3.34313,0.28807455,84.40167,0.0,0.0,100.0,3,1,A,1,1,2,1,4506.01212,1.629741373,1.0165,363.2926593,80.96706305,41.68629967,364.7207715,423.1032703,1797.066496,2149.133359,1097.733,
Arielulus circumdatus,lc,Chiroptera,10.4,2.0142675,0.23,69.62634,0.0,0.0,100.0,3,1,A,1,1,2,1,2543.23725,1.6508125,1.08388,362.8850085,77.37113074,39.88239591,331.3432096,402.1644242,1505.591569,2282.853153,800.0,
Arielulus cuprosus,vu,Chiroptera,6.91,1.9183975,0.19573389,64.556685,0.0,0.0,100.0,3,1,A,1,1,2,1,4143.481345,1.457811373,1.0295,364.1110638,71.72685195,39.91712067,345.5937674,403.3596907,1732.774144,2249.858814,1784.0,
Arielulus societatis,lc,Chiroptera,8.72,2.0227425,0.20915376,67.185555,0.0,0.0,100.0,3,1,A,1,1,2,1,3135.420983,1.535663873,1.07425,362.7241687,81.08222684,39.39390057,340.9773108,406.6192532,1587.240065,2315.977584,862.07,
Arielulus torquatus,lc,Chiroptera,6.3,1.44124,0.17987861,58.23911,0.0,0.0,100.0,3,1,A,2,1,2,1,1712.655129,1.7667665,1.10325,362.7365102,77.79857454,41.13276623,322.3743028,394.3004004,1485.872483,2494.618308,1127.707,
Ariteus flavescens,lc,Chiroptera,10.09,3.0247799,0.407991813,61.4504625,60.0,0.0,40.0,2,2,Ar,2,1,2,0,5782.045156,0.9964025,1.81219,250.130858,114.3876684,48.04596598,359.0096228,485.3692483,2062.672086,1794.010529,1500.0,
Artibeus amplus,lc,Chiroptera,61.04,9.4429735,1.142229136,91.826765,90.0,0.0,10.0,2,1,Ar,1,1,2,0,6054.049992,0.99384,1.76627,242.1431052,113.5924207,45.96979018,359.3426218,492.9319724,2100.460286,1505.594049,2605.0,
Artibeus concolor,lc,Chiroptera,19.675,3.5698799,0.633,70.980345,90.0,0.0,10.0,1,1,Ar,1,1,2,0,5775.027951,0.98810625,1.7841,243.2842679,114.8547011,48.31332996,365.5614348,496.9328416,2107.161818,1759.893008,1846.089167,
Artibeus fimbriatus,lc,Chiroptera,63.895,9.749945,1.148599956,89.865295,90.0,0.0,10.0,2,1,Ar,1,1,2,0,5925.23845,0.987615,1.7067,243.6987127,118.6846219,51.14890688,386.6652334,521.1276123,2147.537462,1498.336239,1960.623,
Artibeus fraterculus,lc,Chiroptera,45.65,8.9,1.07407494,93.0,90.0,0.0,10.0,2,1,Ar,2,1,2,0,7014.083335,1.0,2.0,219.8494181,106.54,15.0,288.37,394.91,1879.803292,2284.701349,1507.29,
Artibeus hirsutus,lc,Chiroptera,40.42,6.527305,0.782226073,70.0,90.0,0.0,10.0,2,1,Ar,3,1,2,0,6080.542733,0.98,1.881755,239.8962721,114.9924323,45.11194192,349.1412338,489.0671437,2043.205815,1776.737059,1698.584667,
Artibeus inopinatus,dd,Chiroptera,18.99,4.06799,0.57053306,72.0,90.0,0.0,10.0,2,1,Ar,3,1,2,0,6021.172089,0.987215,1.9522,237.9101248,116.2867304,45.59031946,336.4751559,471.7415927,2002.947765,1783.865731,1856.619667,
Artibeus jamaicensis,lc,Chiroptera,46.1,8.9,0.93,93.0,90.0,0.0,10.0,2,1,Ar,4,1,2,0,7014.083335,1.0,2.0,219.8494181,106.54,15.0,288.37,440.57,1920.4777,2362.787705,1692.364,
Artibeus jamaicensis,lc,Chiroptera,46.1,8.9,0.93,93.0,90.0,0.0,10.0,2,1,Ar,1,1,2,0,7014.083335,1.0,2.0,219.8494181,106.54,15.0,288.37,440.57,1920.4777,2330.788474,1084.0,
Artibeus lituratus,lc,Chiroptera,46.1,8.9,1.05,93.0,90.0,0.0,10.0,2,1,Ar,2,1,2,0,7014.083335,1.0,2.0,219.8494181,106.54,15.0,288.37,394.91,1878.840488,2263.892579,1472.786,
Artibeus obscurus,lc,Chiroptera,45.65,8.9,1.08417012,93.0,90.0,0.0,10.0,2,1,Ar,2,1,2,0,7014.083335,1.0,2.0,219.8494181,106.54,15.0,288.37,394.91,1878.924357,2281.950586,1474.515,
Artibeus planirostris,lc,Chiroptera,47.0,8.9,0.93,93.0,80.0,0.0,20.0,2,1,Ar,2,1,2,0,7014.083335,1.0,2.0,219.8494181,106.54,15.0,288.37,440.57,1920.4777,2252.368588,1446.099,
Artibeus schwartzi,dd,Chiroptera,46.1,8.9,0.93,93.0,90.0,0.0,10.0,2,1,Ar,1,1,2,0,7014.083335,1.0,2.0,219.8494181,106.54,15.0,288.37,440.57,1920.4777,2248.859332,1371.063,
Arvicanthis abyssinicus,lc,Rodentia,73.34,17.10648,1.260834172,204.0,100.0,0.0,0.0,1,2,G,2,2,1,0,848.625,3.689295,3.249815,39.35101225,28.91065595,25.40797745,99.09536476,131.6032732,551.3021721,2000.0,2200.0,0.251908814
Arvicanthis ansorgei,lc,Rodentia,95.8,4.15,1.356198859,204.0,100.0,0.0,0.0,1,2,G,4,2,1,0,2445.5,5.0,3.5,32.22792612,22.0,22.827,51.89,73.89,678.1420706,6215.592118,1734.80605,0.291780924
Arvicanthis blicki,nt,Rodentia,100.67,5.07165,1.419633251,204.0,100.0,0.0,0.0,1,2,G,1,2,1,0,848.625,3.74735,3.23578,37.55633649,24.82762926,26.73593247,99.07876524,125.4494892,566.8203836,1120.133265,1550.0,0.299847825
Arvicanthis nairobae,lc,Rodentia,73.34,4.74211,1.335392916,204.0,100.0,0.0,0.0,1,2,G,1,2,1,0,1152.791667,3.5889425,3.22489,39.54931643,25.66180723,27.30256446,97.70012062,125.5589651,615.3363956,838.4013102,1149.3361,0.251908814
Arvicanthis neumanni,lc,Rodentia,73.34,5.00133,1.329485847,204.0,100.0,0.0,0.0,1,2,G,2,2,1,0,848.625,3.5759575,3.174005,40.53270287,25.69347705,27.4815619,98.06689102,128.1639848,607.9763404,737.9310345,1324.242,0.251908814
Arvicanthis niloticus,lc,Rodentia,95.8,4.15,1.33,204.0,100.0,0.0,0.0,1,2,G,5,2,1,0,2445.5,5.0,3.5,32.22792612,22.0,22.827,51.89,60.0,751.795,7309.52,1905.3681,0.291780924
Arvicanthis rufinus,lc,Rodentia,89.84,4.15,1.312835339,212.0,100.0,0.0,0.0,1,2,G,3,2,1,0,2445.5,4.86,3.5,32.22792612,22.0,23.0,55.39352,77.39352,668.1836256,6884.125542,1597.16105,0.281652898
Arvicola amphibius,lc,Rodentia,108.75,5.29,1.64,206.785,100.0,0.0,0.0,2,2,G,5,2,1,0,1825.0,5.08,3.22,26.98151942,21.24,14.0,51.0,365.0,656.0875,57067.85,3210.0,0.31285418
Arvicola sapidus,vu,Rodentia,120.0,5.86,1.499442183,220.0,100.0,0.0,0.0,1,2,G,1,2,1,0,1825.0,5.04,3.21,31.97809713,21.60956,14.76118,51.21842,72.82798,597.2272045,14665.25016,2300.0,0.330259676
Arvicola scherman,lc,Rodentia,97.5,5.43,1.358505145,220.0,100.0,0.0,0.0,1,2,G,1,2,1,0,1825.0,5.09,3.21,31.97809713,21.30478,14.76118,51.21842,72.5232,595.6019752,14320.29735,2191.01205,0.294617408
Asellia patrizii,lc,Chiroptera,8.72,3.056759444,0.330269808,66.18322,0.0,0.0,100.0,3,1,A,3,1,2,1,5360.390736,1.01707,1.00255,362.9005079,104.8339306,65.56139035,600.8967003,717.5920247,2142.722189,1846.215994,1312.796,
Asellia tridens,lc,Chiroptera,10.0,7.365688694,0.24,56.0,0.0,0.0,100.0,3,1,A,5,1,2,1,6023.712408,1.0,1.0,365.0,66.1,80.88,730.5,796.6,2704.802275,2275.836141,1653.978286,
Asellia tridens,dd,Chiroptera,10.0,7.669973694,0.24,56.0,0.0,0.0,100.0,3,1,A,1,1,2,1,5931.339729,1.0,1.0,365.0,66.1,80.88,730.5,796.6,2667.885256,1952.887178,1547.089,
Asellia tridens,dd,Chiroptera,10.0,7.365688694,0.24,56.0,0.0,0.0,100.0,3,1,A,5,1,2,1,6023.712408,1.0,1.0,365.0,66.1,80.88,730.5,796.6,2704.802275,2275.836141,1653.978286,
Aselliscus stoliczkanus,lc,Chiroptera,6.09,2.531126944,0.15,57.7489125,0.0,0.0,100.0,3,1,A,1,1,2,1,5475.116272,1.012736667,1.0128,363.3008388,97.34595184,61.89507949,594.4113826,695.3968556,2184.333026,1810.732759,1406.507,
Aselliscus tricuspidatus,lc,Chiroptera,4.08,2.186724444,0.134,56.53648,0.0,0.0,100.0,3,1,A,2,1,2,0,5028.911936,0.99,1.06985,361.7272266,104.1551002,62.33656602,566.7390223,680.1602527,2079.997128,1911.770987,600.0,
Atelerix albiventris,lc,Eulipotyphla,450.0,10.0,1.906688,230.0,30.0,50.0,20.0,2,3,G,2,1,1,1,4161.0,4.49,1.0,265.6539177,35.495,44.0,84.15386,151.945,1335.15805,1299.480029,1350.095883,0.683239156
