animal_name,status,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Gerbillus jamesi,dd,Rodentia,42.5,3.099035,1.076805368,130,80,0,20,2,3,G,1,2,1,0,1377.490229,4.1530005,3.09462,42.36491789,24.00986504,26.63907392,90.31887628,120.5979544,604.4892236,1859.790267,766.0418,0.186603496
Gerbillus juliani,lc,Rodentia,6.5,2.165865,0.686990713,99.9100575,80,0,20,2,3,G,3,2,1,0,1448.925292,4.083191667,3.766045,37.8781785,23.37363128,26.52709389,91.92883717,118.0712718,580.8816333,1682.380145,1459.4211,0.066436724
Gerbillus latastei,dd,Rodentia,28.345,2.97789,1.33973694,130,80,0,20,2,3,G,3,2,1,0,2156.541667,4.12,3.205395,41.27655834,23.52792527,26.15397593,91.99634754,120.2081814,681.474109,1808.794096,1196.02205,0.149337171
Gerbillus lowei,dd,Rodentia,34.71,2.875255,1.10423446,128.494735,80,0,20,2,3,G,1,2,1,0,2059.014681,4.1776055,3.201245,42.88458695,24.17497827,26.18521458,90.33605774,121.3138542,697.015997,1947.825266,700,0.166938268
Gerbillus mackillingini,lc,Rodentia,63.85388804,3.3697,1.06224821,130,80,0,20,2,3,G,3,2,1,0,1184.958812,4.254244167,3.119315,41.58670591,24.64096398,26.23593944,91.86100382,120.8510832,572.2059842,1980.906172,1200.428,0.233431202
Gerbillus maghrebi,lc,Rodentia,63.85388804,3.37647,1.083974992,130,80,0,20,2,3,G,1,2,1,0,1307.644437,4.311959167,3.191715,43.34547628,24.33857592,26.23207161,92.01567598,121.872403,590.0732235,2067.511843,718.406,0.233431202
Gerbillus mesopotamiae,lc,Rodentia,20,3.02486,0.820356367,130,80,0,20,2,3,G,1,2,1,0,1453.104542,4.239326333,3.20919,38.31068975,23.59425505,26.60892926,89.58802066,121.0274405,581.4203358,1732.942431,1023.8521,0.123274248
Gerbillus muriculus,dd,Rodentia,33.42,2.809695,1.141166446,130,80,0,20,2,3,G,2,2,1,0,1250.091542,4.569458,3.171975,42.17025122,23.42293721,26.79412443,90.09878588,121.717377,602.8837358,1710.781037,917.3781,0.163496858
Gerbillus nancillus,dd,Rodentia,35.94,2.6421,1.023132261,130,80,0,20,2,3,G,3,2,1,0,1423.706833,4.263231333,3.205065,40.47324356,23.52982502,26.84337451,87.3853788,118.112005,591.714095,1726.999961,1207.47005,0.170166398
Gerbillus nanus,lc,Rodentia,28.13333333,9.78783,0.6,96.885,80,0,20,2,3,G,4,2,1,0,1639.458333,4.186666667,3,39.92048715,21.59928,27.79,88.9624096,121.5410537,541.6171784,1435.180473,1684.596,0.148722789
Gerbillus nigeriae,lc,Rodentia,29.7,2.995865,1.346877043,130,80,0,20,2,3,G,2,2,1,0,2156.541667,4.1,3.200705,42.54333068,23.43762899,26.21073083,92.28426276,120.6612037,696.5036435,1900.021869,895.045,0.153222277
Gerbillus occiduus,dd,Rodentia,36.05,2.85967,1.115504926,130,80,0,20,2,3,G,2,2,1,0,1415.650979,4.335448,3.2031,41.98356409,23.31835596,26.67294768,89.3252399,119.2910665,618.3099976,1829.818289,920.37005,0.170452652
Gerbillus percivali,lc,Rodentia,16.6,2.53114,1.05326971,130,80,0,20,2,3,G,1,2,1,0,182.5,4.294549667,3.263975,41.95358462,25.22467469,32.32639453,91.1348076,123.9251926,628.6206103,1535.7902,758.23105,0.111266727
Gerbillus perpallidus,lc,Rodentia,52.4,2.24,1.006985464,130,80,0,20,2,3,G,3,2,1,0,2007.5,4.575,3.75784,42.49175602,20.22,26.6315,93.13416,113.35416,659.2547676,2625.601469,1211.444,0.209381387
Gerbillus poecilops,lc,Rodentia,31.5,2.881555,1.153787271,130,80,0,20,2,3,G,2,2,1,0,1819.553896,4.128324667,3.13491,42.85081508,23.43683236,26.77090365,90.09122226,120.7745889,672.9593703,1836.899529,925.61115,0.158262007
Gerbillus principulus,dd,Rodentia,36.05,2.79244,1.062693358,129.35629,80,0,20,2,3,G,1,2,1,0,1309.724937,4.294769667,3.177145,42.33373425,23.51561288,26.84982013,89.69984472,119.9133433,606.1954466,1745.767008,732.4438,0.170452652
Gerbillus pulvinatus,lc,Rodentia,63.85388804,3.47773,1.133524021,130,80,0,20,2,3,G,4,2,1,0,1282.853333,4.207148333,3.077185,40.87331455,23.81621876,26.51216772,92.17182906,123.0783665,583.2059775,1433.56058,1444.413,0.233431202
Gerbillus pusillus,lc,Rodentia,12.575,2.430315,1.019890576,130,80,0,20,2,3,G,2,2,1,0,182.5,4.290181333,3.32619,41.98539783,25.09452339,31.82548665,92.54938548,122.8040423,614.0209311,1674.459325,926.74605,0.095507013
Gerbillus pyramidum,lc,Rodentia,39.9,2.5,0.96,115.855,80,0,20,2,3,G,1,2,1,0,2993,3.3,5,38.8948247,22.14,27.5,78.15,99.72,951.2818,2344.577292,1099.7535,0.180235758
Gerbillus rosalinda,lc,Rodentia,63.85388804,3.3703,1.092992892,130,80,0,20,2,3,G,1,2,1,0,1349.637687,4.344349167,3.172745,43.78820305,23.40671037,26.53233065,91.47069482,120.1761683,591.545601,1980.496747,733.57,0.233431202
Gerbillus rupicola,lc,Rodentia,37,2.828535,1.066348063,128.94149,80,0,20,2,3,G,1,2,1,0,1456.783437,4.241544667,3.163465,42.79840598,23.94667936,26.41978518,89.29588,119.728927,625.2520862,1932.691864,758.228,0.172908687
Gerbillus simoni,lc,Rodentia,24.4,2252.48012,1.003499024,130,80,0,20,2,3,G,2,2,1,0,730,4.68,3.13,46.26830922,25.55312,26.6315,94.10562,152.08,566.943164,1688.351403,818.723,0.137521395
Gerbillus somalicus,dd,Rodentia,28.4,2.9726135,1.474123054,130,80,0,20,2,3,G,2,2,1,0,2670.583333,4.111879667,3.266585,44.21068366,24.30783541,25.98054717,92.22332202,122.3938665,737.9196333,1789.481828,910.626,0.149496475
Gerbillus stigmonyx,dd,Rodentia,28.4,2.9846685,1.497462706,130,80,0,20,2,3,G,2,2,1,0,2670.583333,4.094824667,3.271325,44.24453048,24.35037512,26.04161723,92.75454916,122.7284057,736.8058076,1739.900663,923.606,0.149496475
Gerbillus tarabuli,lc,Rodentia,39.9,2.5,0.984691917,115.855,80,0,20,2,3,G,3,2,1,0,2993,3.385,5,37.39128453,22.14,27.06575,78.48962,100.62962,800.7990799,2598.792395,1389.7351,0.180235758
Gerbillus watersi,lc,Rodentia,10.4,40.7447675,1.335988957,130,80,0,20,2,3,G,3,2,1,0,1768.598375,4.053354167,3.01831,58.97445652,27.67278812,29.33804493,113.0643779,146.0621474,745.4940811,817.4841223,1289.365,0.08603481
Giraffa camelopardalis,vu,Cetartiodactyla,800000,58500,638.6,4450.515,100,0,0,1,1,G,3,2,1,0,14417.5,1.12,0.54,613.7446271,456.125,182.455,1380.26878,1825,5251.011667,0.832251198,3012.278,41.8798732
Glaucomys sabrinus,lc,Rodentia,148,5.61,3.01,268,100,0,0,2,3,Ar,1,1,2,0,5183,3,1,248.1544911,40,66.5,238.31388,375.63,1729.4573,48.5,1836.254,0.370637885
Glaucomys volans,lc,Rodentia,65.4,3.55,1.904444444,171.49,100,0,0,2,3,Ar,1,1,2,0,6935,3.13,1.665,125.2891853,40,54.6315,329.92624,375.375,1930.24335,447.59,2078.573,0.236523135
Glauconycteris alboguttata,lc,Chiroptera,9.05,2.301243333,0.217059096,68.903945,0,0,100,3,1,A,1,1,2,1,4511.872627,1.563481373,1.0315,363.5785835,77.01700969,39.73997317,353.5207444,413.9677124,1762.930156,2309.464268,1077.552,NA
Glauconycteris argentata,lc,Chiroptera,9.3,2.5631975,0.21995322,67.22246,0,0,100,3,1,A,2,1,2,1,5529.504538,1.539226373,1.011,364.1360167,76.99209959,43.46517799,383.1761869,426.0382264,1833.840347,2181.566234,1282.540714,NA
Glauconycteris beatrix,lc,Chiroptera,7.5,1.41088,0.144,58.483845,0,0,100,3,1,A,1,1,2,1,1237.377279,1.8031875,1.091525,357.4067058,76.343705,38.80847723,280.8165093,372.8082441,1405.222431,2501.312624,1238.198,NA
Glauconycteris curryae,dd,Chiroptera,6.4,1.89109,0.19083538,65.466175,0,0,100,3,1,A,1,1,2,1,3086.558353,1.555581373,1.07405,363.1787573,80.34968636,40.85666557,343.3452856,410.4878468,1594.505402,2295.407523,847.488,NA
Glauconycteris egeria,dd,Chiroptera,8.41,2.190705,0.210008056,67.630495,0,0,100,3,1,A,1,1,2,1,3741.284755,1.549351373,1.03725,363.2525568,79.49483684,39.52536567,348.1831042,414.9441804,1724.968926,2315.677528,1010.314,NA
Glauconycteris gleni,dd,Chiroptera,10.81,2.394898333,0.22563247,70.307205,0,0,100,3,1,A,1,1,2,1,4590.357664,1.571301373,1.028,363.5785835,77.21362469,39.59704567,353.1039894,417.2665524,1767.934399,2296.251292,1097.135,NA
Glauconycteris humeralis,dd,Chiroptera,5.49,1.77568,0.18149622,61.907195,0,0,100,3,1,A,1,1,2,1,3193.2694,1.544111373,1.08025,363.504784,77.46830636,42.05802809,345.8696758,410.0873863,1591.528344,2291.146862,936.762,NA
Glauconycteris kenyacola,dd,Chiroptera,7.17,1.99734,0.19901343,66.75343,0,0,100,3,1,A,1,1,2,1,3120.092984,1.544573873,1.0825,363.1790071,80.13509684,40.30675957,342.8630462,410.1809318,1593.220847,2290.386112,815.718,NA
Glauconycteris machadoi,dd,Chiroptera,11.1,2.398678333,0.2278791,71.06198,0,0,100,3,1,A,1,1,2,1,4477.564148,1.536883873,1.0305,363.5785835,78.58378517,39.39854317,349.9450397,414.2607094,1742.15582,2301.662354,1060.675,NA
Glauconycteris poensis,lc,Chiroptera,6.91,1.736005,0.205,63.32668,0,0,100,3,1,A,1,1,2,1,2026.721284,1.71278,1.1005,363.0368045,76.72165074,39.29835885,336.7590497,403.5447665,1500.920944,2482.053654,960.231,NA
Glauconycteris superba,lc,Chiroptera,15,3.57457,0.29754385,82.73750833,0,0,100,3,1,A,1,1,2,1,5215.982313,1.584626373,1.0185,363.9611215,80.83975371,42.27223267,379.4897739,433.4011809,1840.371118,2151.618061,1136.299,NA
Glauconycteris variegata,lc,Chiroptera,11.25,3.252701667,0.24583254,71.40456,0,0,100,3,1,A,2,1,2,1,6370.974625,1.06,1,365.3508346,91.32,45.66,509.2584238,616.9615969,2258.35918,2229.267153,2181.687,NA
Glironia venusta,lc,Didelphimorphia,140,30.11684755,17.094,190.565,40,20,40,2,4,Ar,1,1,2,0,730,4,1.821435,198.6614619,24.3102666,109.7083128,354.2974714,380.7734517,1147.025222,400.9299084,500,0.359481285
Glirulus japonicus,lc,Rodentia,47.4,6.7931901,1.515840484,76.25,50,20,30,2,4,Ar,1,1,2,0,2555,4,1.5,55.96167006,30.436,38,145.02,175.72,883.5172,853.216585,1400,0.198145381
Glis glis,lc,Rodentia,140.045,1.5,1.9,178.54,100,0,0,2,2,Ar,3,2,2,1,3285,4.73,1.19,209.8600277,28.19,32.56652,322.6216,319.37,1152.9402,136.6666667,2000,0.359544831
Glischropus javanus,dd,Chiroptera,5.37,1.09866,0.1201215,51.30955438,0,0,100,3,1,A,1,1,2,1,970.029731,1.7418275,1.11265,356.4497987,78.59416,44.87147567,278.0969632,372.3109338,1476.881574,2833.477291,1233.6766,NA
Glischropus tylopus,lc,Chiroptera,4.445,1.25,0.099,54.26251438,0,0,100,3,1,A,1,1,2,1,1145.225248,1,2,308.6587191,77.76046586,45.44835692,220.8061839,320.4595293,1371.081648,2694.735846,1417.7811,NA
Glischropus tylopus,lc,Chiroptera,4.445,1.25,0.099,54.26251438,0,0,100,3,1,A,1,1,2,1,1145.225248,1,2,308.6587191,77.76046586,45.44835692,220.8061839,320.4595293,1371.081648,2694.735846,1417.7811,NA
Globicephala macrorhynchus,lc,Cetartiodactyla,726000,60000,2830.664755,6100,0,10,90,3,1,M,1,2,1,0,22995,1,0.22,1094.250513,452,730,3470,3922,8650.5,16.76867665,494.825,NA
Globicephala melas,lc,Cetartiodactyla,1060000,109667,2673,7092.875,0,10,90,3,1,M,1,2,1,0,21900,1,0.242857143,1053.78459,453.4514,725.515,2472.01192,2934.53,8760,16.9104043,489.278,NA
Glossophaga commissarisi,lc,Chiroptera,9.3,2.2003749,0.428278944,65,60,0,40,2,3,Ar,1,1,2,0,4617.168451,1,2,234.3831298,110.9262006,53.3623059,306.7541929,406.9758411,1839.909116,1791.59614,1343.959833,NA
Glossophaga leachii,lc,Chiroptera,10.7,0.38,0.423439969,59,60,0,40,2,3,Ar,2,1,2,0,4015,1,2,231.3781458,107.255,46.65,270.8429119,378.7204011,1629.675786,1924.328228,1509.262,NA
Glossophaga longirostris,lc,Chiroptera,10.9,2.161455,0.435,53.995,60,0,40,2,3,Ar,3,1,2,0,4015,1,2,238.2087198,107.255,46.65,277.6678324,390.9734171,1639.928744,2165.198928,2250,NA
Glossophaga morenoi,lc,Chiroptera,8.54,2.341765,0.380260547,58,60,0,40,2,3,Ar,3,1,2,0,4721.527122,1,1.689955,254.1236282,112.7096449,54.34965028,361.5367516,488.1048834,2002.13413,1912.946722,1500,NA
Glossophaga soricina,lc,Chiroptera,10.25,2.2496393,0.39,53.995,60,0,40,1,3,Ar,4,1,2,0,4015,1,2,244.00151,107.255,46.65,276.5048391,387.7717275,1658.755934,2332.529653,1885.995,NA
Glossotherium robustum,Remove,Pilosa,1713000,35781.94073,835.1628531,3316.281337,100,0,0,1,1,G,3,2,1,0,13611.07235,1.1300925,0.601141975,704.6911336,438.3408264,353.3266955,1372.197186,1710.418249,4822.73653,93.47559331,2471.949667,53.17275078
Glyphonycteris behnii,dd,Chiroptera,14.53,3.3477099,0.474174542,72.3127875,20,0,80,2,2,S,2,1,2,0,5392.699912,0.988345,1.643025,252.6040241,113.9420286,70.54764576,397.3556544,519.0018295,2087.773345,1669.543272,1235.086,NA
Glyphonycteris daviesi,lc,Chiroptera,18.61,12.441965,0.764759729,88,20,0,80,2,2,S,1,1,2,0,5036.606392,0.98,1.06958,344.5923774,122.3631562,77.2759559,481.2352877,628.5467291,2113.376764,1703.958549,500,NA
Glyphonycteris sylvestris,lc,Chiroptera,8.91,2.778191567,0.40643228,70,20,0,80,3,2,S,2,1,2,0,5393.369559,0.993655,1.61614,277.294785,116.6105317,72.5019002,417.8536709,532.7989331,2079.633459,1790.70751,1085,NA
Glyphotes simus,dd,Rodentia,52.53,16.58697048,2.096059793,124,100,0,0,1,3,Ar,1,3,2,0,1820.759917,2.413060833,1.644675,127.8642043,44.2906606,49.4911306,330.7990757,363.0086542,1109.674987,346.893421,1515,0.20966693
Glyptodon clavipes,Remove,Cingulata,2000000,35270.25679,817.2376014,3313.741007,41.56,13.797,43.759,2,2,G,3,2,1,0,12592.35674,1.6182325,0.647905262,655.5705716,384.0412138,316.6126754,1397.216129,1686.573225,4669.101529,56.35179247,2008.069667,49.62577699
Glyptodon reticulatus,Remove,Cingulata,862000,27256.40021,509.3926371,2905.45184,50.127,9.039,34.754,2,2,G,3,2,1,0,11888.16072,1.627415,0.789380271,547.7346718,354.4901812,210.7261739,1148.518016,1368.817004,4165.097493,87.25491926,2061.385667,42.15285651
Glyptotherium cylindricum,Remove,Cingulata,562650,20767.01712,415.1446395,2635.369428,100,0,0,1,1,G,3,2,1,0,12037.90075,1.6080825,0.832368681,499.4272528,352.1385679,201.3189457,1009.132261,1234.315779,3988.3518,62.91062136,2267.618667,37.24097837
Glyptotherium floridanum,Remove,Cingulata,1100000,32044.9176,686.2068281,3147.94492,100,0,0,1,1,G,3,2,1,0,12557.86226,1.5983225,0.685954535,633.4110955,369.1792937,286.3232903,1229.457694,1469.930193,4116.059934,60.51201569,2245.495667,43.81293408
Golunda ellioti,lc,Rodentia,60.73,1594.1891,0.89,155,100,0,0,1,1,G,3,2,1,0,879.0416665,4.165,3.305375,38.14649224,31.76844688,27.09318195,105.2848425,131.2864938,519.0229838,1727.481335,1200,0.227079364
Gorilla beringei,cr,Primates,139842,2077.5,480.2,1672.22,100,0,0,1,1,G,1,3,1,0,20221,1,0.3,1428.485335,257,1008.05,3091.06,3348.06,7300,0.790555556,3200,16.04746953
Gorilla gorilla,cr,Primates,126215.495,2072,449.7328571,1672.22,100,0,0,1,1,G,1,3,1,0,20221,1.005,0.3,1412.932238,257,834,2829,3650,8030,1.2128,1900,15.16763386
Gracilinanus aceramarcae,lc,Didelphimorphia,21.75,121.5497217,1.126233908,83,50,0,50,2,3,S,1,2,2,0,1249.396217,7.69767,1.825775,180.3678564,23.44224463,77.28754055,322.1227074,339.1603536,710.4868253,581.7689276,690,0.129094714
Gracilinanus agilis,lc,Didelphimorphia,21.5,0.25,0.901813996,100.665,50,0,50,2,3,S,1,2,2,1,2226.5,11.5,2,150.8697755,20,65,270,290,738.713085,603.7523581,1509.437,0.128276475
Gracilinanus dryas,lc,Didelphimorphia,18.265,110.446379,1.040328824,95,50,0,50,2,3,S,1,2,2,0,1274.328758,7.253055,1.842435,180.2061925,22.28490341,81.66476699,324.2913148,344.1141962,692.1029876,364.747803,2900,0.117272636
Gracilinanus emiliae,dd,Didelphimorphia,10,113.1986738,2.085408422,74.76,50,0,50,2,3,S,1,2,2,0,1634.932029,6.329435,1.750585,209.9097233,23.89139897,83.06134012,341.0577382,361.8357197,958.2087589,938.399308,922.792,0.084198793
Gracilinanus marica,lc,Didelphimorphia,16.9,112.0119496,2.054922392,99.15,50,0,50,2,3,S,2,2,2,0,1695.494654,5.99,1.79982,186.0113321,22.68722217,83.70091212,332.2543276,344.6857709,916.839712,387.6311818,1526.775,0.112368233
Gracilinanus microtarsus,lc,Didelphimorphia,24.5,9,1.095730386,107.5,50,0,50,2,3,S,1,2,2,0,730,9.7,1,306.8152925,21.25844945,76.1,365.265,357.2991312,717.6685448,660.2722698,1109.404,0.137831097
Grammomys aridulus,dd,Rodentia,37.01,3.25174,0.976262058,140,90,0,10,2,3,Ar,1,1,2,0,1259.958708,3.317225,3.1943,37.41684202,26.32437771,26.77508022,92.89659172,122.6516356,584.3506468,769.7047261,1268.19755,0.172934388
Grammomys buntingi,dd,Rodentia,43.7,4.2,0.944847289,125.135,90,0,10,2,3,Ar,2,1,2,0,1612.083333,3,3.46,37.97399045,24,24.95752,73.0464,97.0464,561.7830194,816.3531463,1722.7762,0.189483176
Grammomys caniceps,dd,Rodentia,46.77,3.95689,1.02772122,140,90,0,10,2,3,Ar,1,1,2,0,1178.265625,3.1752875,3.225875,37.87642224,26.46906018,26.60337348,93.83710198,122.4067807,584.1196127,751.1098553,1314.4528,0.196692554
Grammomys cometes,lc,Rodentia,44.35,4.2,0.96,116.81,90,0,10,2,3,Ar,2,1,2,0,1612.083333,2.95,3,37.97399045,24,23.87,73.0464,97.0464,570.8323755,1060.977385,1578.3932,0.191028145
Grammomys dolichurus,lc,Rodentia,43.7,4.2,0.84,125.135,90,0,10,2,3,Ar,4,1,2,0,1612.083333,3,3.46,37.97399045,24,24.95752,73.0464,107.045,555.65905,110,1972.73205,0.189483176
Grammomys dryas,lc,Rodentia,63.85388804,4.93494,1.743040465,186.07188,90,0,10,2,3,Ar,3,1,2,0,967.7214583,3.1784,3.24374,41.74652649,27.13855346,27.5594916,97.7752431,129.3390206,636.4341395,766.3165467,1462.561,0.233431202
Grammomys gigas,en,Rodentia,63.85388804,16.5383648,1.419707114,140,90,0,10,2,3,Ar,2,1,2,0,1277.769187,2.4252125,2.59715,84.25352901,33.89301923,31.92843782,133.0726898,173.2231618,760.0280788,764.9327039,0,0.233431202
Grammomys ibeanus,lc,Rodentia,41.19,3.636655,1.039241281,135.0655083,90,0,10,2,3,Ar,2,1,2,0,1208.435917,3.196435,3.16694,38.05193203,25.9882284,26.57370636,93.5092553,122.0738394,581.740855,496.6719762,1700,0.183417745
Grammomys kuru,lc,Rodentia,52.2575,4.99,0.96,136.325,90,0,10,2,3,Ar,2,1,2,0,1228.106375,1.2425,3.336785,48.2567924,25.10891,27.3009567,120,145.10891,631.3041361,1160.005519,1179.418,0.209068022
Grammomys macmillani,lc,Rodentia,37.01,3.2501,0.962617727,140,90,0,10,2,3,Ar,3,1,2,0,1283.908792,3.408508333,3.11049,36.98540252,25.22436436,26.77494566,94.28392088,122.9814763,557.8488175,868.8447697,1821.68155,0.172934388
Grammomys minnae,vu,Rodentia,35.99,3.26045,0.983151123,140,90,0,10,2,3,Ar,1,1,2,0,1246.085667,3.3146475,3.180025,37.18994242,26.45118773,26.93922548,95.31675274,124.3080196,585.3389688,680.8154815,1298.3135,0.170296562
Grammomys selousi,lc,Rodentia,3790.033615,168.9304275,16.56560449,483.57687,90,0,10,2,3,G,1,1,1,0,4467.210971,2.1960475,1.86597,195.1232528,65.98179572,86.95576608,632.0773813,728.4140534,2463.756926,819.8010181,646.648,2.58815332
Grampus griseus,lc,Cetartiodactyla,425000,20000,2551,4000,0,50,50,3,2,M,1,2,1,0,15512.5,1,0.416666667,1032.210334,365.116,456.6,3652.5,4017.616,7300,16.37166699,243.857,NA
Graomys centralis,dd,Rodentia,68.86,10.283365,1.120897119,165,100,0,0,1,3,S,2,1,1,0,1127.661417,7.01,3.144385,32.11160075,29.34068318,22.21621874,79.13824416,104.8309469,518.1372253,1360.62375,2297.823,0.243325557
Graomys domorum,lc,Rodentia,68.86,10.28152,1.125387419,165,100,0,0,1,3,S,2,1,1,0,1127.691833,7.01,3.117825,32.05536427,29.25108736,22.11795564,78.81282474,104.7820943,496.8584917,1652.128601,3100,0.243325557
Graomys edithae,dd,Rodentia,40.4,9.95674,1.034396597,165,100,0,0,1,3,S,1,1,2,0,1065.063917,5.043343333,3.28557,30.62530878,28.76102668,24.06152014,77.7037629,104.0783911,508.063839,1141.820428,1600,0.181474503
Graomys griseoflavus,lc,Rodentia,68.32,10.242465,1.1235485,165,100,0,0,1,3,S,1,1,2,0,1125.136833,7.01,3.15608,32.13508967,29.33412624,22.17102286,80.59229852,105.2581304,518.4037794,1708.009965,2102.417,0.24227421
Graphiurus angolensis,dd,Rodentia,46.1,3.33876125,1.608221493,123.2126583,71,10,19,2,3,S,1,1,2,0,2664.5,5.17,1.61114,103.2397403,27.49287049,34.53751067,336.9486109,370.0564362,976.7818939,790.8961305,1000,0.195137786
Graphiurus christyi,lc,Rodentia,3.015691219,33.1441232,1.339354242,106.6510867,40,40,20,2,5,S,1,1,2,0,972.2489792,4.99,1.682065,110.4959228,30.7413505,35.70025346,339.49004,369.0421636,828.6080841,1152.240653,1131.967,0.043548043
Graphiurus crassicaudatus,dd,Rodentia,38.22,3.512930333,1.599492956,118.4821,40,40,20,2,5,S,1,1,2,0,395.4166665,2.58,1.732375,104.2689004,28.36742041,35.15649998,331.3288125,365.9317539,890.368721,1006.921886,1272.340571,0.176021509
Graphiurus johnstoni,dd,Rodentia,24,3.5,1.500365259,120.315,57,14,29,2,3,S,1,1,2,0,2518.5,3,2,89.36424157,24,34.18332392,304.0398048,330.8157914,927.5990757,909.3460362,1334.304,0.136276838
Graphiurus kelleni,dd,Rodentia,10.5,33.8321255,1.347849218,105.4822517,40,40,20,2,5,S,2,1,2,0,608.3333335,4.41,1.69291,116.9631032,31.00163156,35.53717982,341.5807155,370.9173572,836.4963927,1152.302598,1394.717,0.086488822
Graphiurus lorraineus,lc,Rodentia,27.00440498,3.1722725,1.550621795,118.01884,40,40,20,2,5,S,3,1,2,0,243.3333335,4.99,1.70005,112.5960719,26.75813066,34.98191894,336.6062685,376.9716657,891.900303,911.4607603,1688.223,0.14541021
Graphiurus microtis,lc,Rodentia,24,3.5,1.611822405,120.315,40,40,20,2,5,S,2,1,2,0,2518.5,3,2,96.62065893,24,34.98385198,304.7737322,334.8936121,948.9681679,678.4686639,1499.211,0.136276838
Graphiurus monardi,dd,Rodentia,25.05,3.208371,1.516685095,114.4590617,40,40,20,2,5,S,1,1,2,0,395.4166665,4.26906,1.752345,104.9413248,26.74985831,34.89160219,327.2637045,364.4884702,866.9035524,960.0344725,1224.066,0.139524385
Graphiurus murinus,lc,Rodentia,24,3.5,1.549270749,120.315,40,40,20,2,5,S,5,1,2,0,2518.5,3,2,114.7819015,24,36.58134978,308.2589666,342.3041837,982.0588948,212.5,2012.951,0.136276838
Graphiurus nagtglasii,lc,Rodentia,30,2.8658477,1.467002173,110.3820917,40,40,20,2,5,S,2,1,2,0,395.4166665,3.11,2.017935,103.6871289,27.12826365,35.57845392,288.1310965,328.0974011,857.5801171,881.2947624,1410.479,0.154071587
Graphiurus ocularis,lc,Rodentia,68.8,4.12988355,1.85028434,141.9708642,40,40,20,2,5,S,2,1,2,0,1426.541667,4.995,3,55.96167006,29.15794907,36.28571604,232.8566343,267.3058131,800.5180455,829.8265935,1455.79,0.243208924
Graphiurus platyops,lc,Rodentia,46.1,3.35948775,1.786924929,126.940765,40,40,20,2,5,S,2,1,2,0,2664.5,5.17,1.65241,111.3762648,28.01600885,35.86904237,336.0118555,369.1364526,996.6283194,580.9515255,1456.018,0.195137786
Graphiurus rupicola,lc,Rodentia,46.1,3.48109075,1.791304393,126.5075933,40,40,20,2,5,S,1,1,2,0,2664.5,5.17,1.71234,111.1375334,27.85157203,36.02245903,332.5957204,367.0756069,986.6622862,619.1101963,1239.774,0.195137786
Graphiurus surdus,dd,Rodentia,26,3.060576,1.522381585,115.846045,40,40,20,2,5,S,1,1,2,0,825.7972916,4.99,1.735345,104.1851977,26.71476452,34.77442809,332.7785277,366.8285001,846.3497945,994.8346329,1190.673,0.142410236
Gulo gulo,lc,Carnivora,12792.49,90.53,81.07736,810,0,100,0,2,4,G,4,1,1,0,7117.5,2.84,0.5,729.6252567,51.4381075,83.64,756.6,854.965,2622.30185,0.007916144,2100,4.306566548
Gymnobelideus leadbeateri,cr,Diprotodontia,133.66,3.319375133,2.9526,164,50,0,50,2,2,Ar,1,1,2,0,5146.5,1.54,2,182.8747433,17.215,117.16,478.015,365,1587.5675,258.26,1420,0.350434347
Gymnuromys roberti,lc,Rodentia,97.5,6.606915667,1.437827694,151.25,96,0,4,2,2,G,1,1,1,0,1590.402333,1.94,1,225.5653866,35.17870636,37.42049346,202.437972,237.1142378,808.5531945,1157.584219,1300,0.294617408
Habromys chinanteco,cr,Rodentia,40,4.050533667,1.203231862,140,40,10,50,2,3,G,1,1,2,0,1544.567458,2.3703925,3.884152,40.88464677,32.24209529,28.19750817,58.21065054,92.89090418,603.0884797,1211.874147,570,0.180484064
Habromys delicatulus,en,Rodentia,10.4,1.7980693,0.589421704,93.500775,57,14,29,2,3,G,1,1,2,0,1295.385,3.204376667,3.440465,35.01918918,26.77481748,26.97897867,79.52205472,105.7886872,512.2665275,1056.887214,1378.7399,0.08603481
Habromys ixtlani,cr,Rodentia,84.99,4.777054,1.310603642,140,57,14,29,2,3,G,1,1,1,0,1217.76775,1.9,3.54186,43.73784547,30.57855079,26.55285042,76.95007476,110.218801,587.8293494,1298.598279,500,0.273185831
Habromys lepturus,cr,Rodentia,84.99,14.21828867,1.333695685,140,40,10,50,2,3,G,1,1,1,0,1311.236646,1.9,3.66075,43.26460963,34.42443196,26.0096178,69.46023786,103.897099,611.8151152,1056.27646,872.993,0.273185831
Habromys lophurus,nt,Rodentia,40,3.928922,1.152851597,140,40,10,50,2,3,G,1,1,2,0,1541.075625,2.355385,3.932797,39.87600762,31.2438998,28.28628403,58.03493598,94.60425913,589.5773981,1523.219191,3108.05,0.180484064
